	Metabolite ID	Feature Importance	Metabolite name
0	723	0.013333333333333334	Unknown
1	1074	0.013333333333333334	Unknown
2	1181	0.013333333333333334	469 - Butyric acid
3	1191	0.013333333333333334	143 - Putrescine
4	1827	0.013333333333333334	Unknown
5	2115	0.013333333333333334	?-Valerolactam
6	4154	0.013333333333333334	Unknown
7	4784	0.013333333333333334	3-METHYLHISTAMINE
8	4956	0.013333333333333334	w/o MS2:N-Cyclohexylformamide
9	5463	0.02666666666666667	6-Methylindole
10	5642	0.02666666666666667	Unknown
11	5781	0.02666666666666667	N-Benzylformamide
12	6674	0.013333333333333334	Unknown
13	6888	0.02666666666666667	341 - Spermidine
14	7385	0.02666666666666667	w/o MS2:423 - (+/-)-2-Hydroxy-4-(methylthio)butanoic acid
15	8166	0.013333333333333334	1,5-Naphthalenediamine
16	9042	0.013333333333333334	w/o MS2:Unknown (carbon number 8);PlaSMA ID-376
17	9274	0.013333333333333334	w/o MS2:Levetiracetam
18	9376	0.013333333333333334	Unknown
19	9996	0.02666666666666667	w/o MS2:C10H11NO2;PlaSMA ID-458
20	10232	0.013333333333333334	Unknown
21	10952	0.013333333333333334	w/o MS2:MLS001048891-01!methyl quinoline-2-carboxylate
22	11113	0.013333333333333334	Unknown
23	11329	0.02666666666666667	w/o MS2:527 - 5-Hydroxyindoleacetic acid
24	12598	0.013333333333333334	Unknown
25	12810	0.013333333333333334	Unknown
26	12811	0.013333333333333334	Unknown
27	13232	0.013333333333333334	Citric acid
28	13539	0.013333333333333334	Unknown
29	13560	0.013333333333333334	Unknown
30	13571	0.013333333333333334	w/o MS2:THEOBROMINE
31	13690	0.013333333333333334	Unknown
32	14113	0.013333333333333334	Unknown
33	15676	0.013333333333333334	Unknown
34	15757	0.013333333333333334	Unknown
35	16075	0.02666666666666667	Unknown
36	16815	0.013333333333333334	Unknown
37	17094	0.013333333333333334	Unknown
38	17172	0.013333333333333334	Unknown
39	17343	0.013333333333333334	Unknown
40	17765	0.013333333333333334	Unknown
41	18612	0.02666666666666667	Unknown
42	18933	0.013333333333333334	Unknown
43	19339	0.013333333333333334	Unknown
44	19850	0.013333333333333334	Unknown
45	20578	0.013333333333333334	Unknown
46	20949	0.013333333333333334	Unknown
47	21178	0.013333333333333334	Unknown
48	21583	0.013333333333333334	Unknown
49	22143	0.013333333333333334	Unknown
50	22317	0.013333333333333334	Unknown
51	22718	0.013333333333333334	Unknown
52	22832	0.013333333333333334	Unknown
53	23528	0.013333333333333334	Unknown
54	23596	0.013333333333333334	Unknown
55	23715	0.013333333333333334	LPC 18:2;PlaSMA ID-2753
56	23879	0.013333333333333334	Unknown
57	24127	0.013333333333333334	Unknown
58	24856	0.02666666666666667	Unknown
59	25124	0.013333333333333334	w/o MS2:NCGC00380514-01!(2S,3R,4S,5S,6R)-2-[4,6-dihydroxy-2-nonyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
60	25461	0.013333333333333334	Unknown
61	26399	0.013333333333333334	PEG n15
62	26409	0.013333333333333334	Unknown
63	28846	0.013333333333333334	Unknown
64	28898	0.013333333333333334	Unknown
