	Metabolite ID	Feature Importance	Metabolite name
0	310	0.013333333333333336	Unknown
1	622	0.013333333333333336	Unknown
2	2052	0.013333333333333336	Unknown
3	2267	0.013333333333333336	w/o MS2:Unknown (carbon number 8);PlaSMA ID-16
4	2688	0.026666666666666672	Unknown
5	2710	0.013333333333333336	w/o MS2:2-Aminophenol
6	3140	0.013333333333333336	Unknown
7	4413	0.013333333333333336	Unknown
8	5437	0.013333333333333336	w/o MS2:381 - Tyramine
9	5805	0.013333333333333336	Unknown
10	5950	0.013333333333333336	w/o MS2:Unknown (carbon number 8);PlaSMA ID-162
11	6731	0.013333333333333336	Unknown
12	6734	0.013333333333333336	Unknown
13	6740	0.026666666666666672	Unknown
14	6967	0.013333333333333336	Unknown
15	7432	0.013333333333333336	Unknown
16	7486	0.013333333333333336	w/o MS2:Unknown (carbon number 8);PlaSMA ID-275
17	7493	0.013333333333333336	w/o MS2:Unknown (carbon number 8);PlaSMA ID-275
18	7602	0.013333333333333336	w/o MS2:Unknown (carbon number 8);PlaSMA ID-282
19	8024	0.013333333333333336	w/o MS2:7-hydroxy-coumarin
20	8688	0.013333333333333336	Unknown
21	8748	0.013333333333333336	w/o MS2:103 - 3-Dehydroshikimic acid
22	9416	0.013333333333333336	Unknown
23	9670	0.026666666666666672	Unknown
24	9906	0.013333333333333336	w/o MS2:2-(1H-indol-3-yl)ethanamine
25	10104	0.013333333333333336	Unknown
26	10388	0.013333333333333336	Unknown
27	10402	0.013333333333333336	w/o MS2:3,4-Dihydroxybenzenesulfonic acid
28	10527	0.013333333333333336	w/o MS2:Kynurenic acid;CE0;HCZHHEIFKROPDY-UHFFFAOYSA-N
29	10778	0.013333333333333336	w/o MS2:8-methanesulfinyloctan-1-amine;PlaSMA ID-577
30	11358	0.013333333333333336	Unknown
31	11573	0.013333333333333336	w/o MS2:(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid
32	11662	0.013333333333333336	Unknown
33	12054	0.013333333333333336	Unknown
34	12347	0.013333333333333336	w/o MS2:methyl 1-methyl-9H-beta-carbolin-7-yl ether
35	13310	0.013333333333333336	w/o MS2:4-methoxy-9H-xanthen-9-one
36	13519	0.013333333333333336	Unknown
37	13686	0.013333333333333336	Butyryl carnitine (isomer of 920);PlaSMA ID-919
38	14021	0.013333333333333336	w/o MS2:CMPF
39	14147	0.013333333333333336	w/o MS2:Unknown (carbon number 11);PlaSMA ID-998
40	14914	0.013333333333333336	Unknown
41	15245	0.013333333333333336	w/o MS2:Unknown (carbon number 20);PlaSMA ID-1208
42	15340	0.013333333333333336	w/o MS2:Unknown (carbon number 14);PlaSMA ID-1234
43	15944	0.013333333333333336	Unknown
44	16052	0.013333333333333336	Unknown
45	16276	0.013333333333333336	w/o MS2:Myristyl sulfate
46	17962	0.013333333333333336	w/o MS2:lapidin
47	19331	0.013333333333333336	Unknown
48	19675	0.013333333333333336	Unknown
49	20428	0.013333333333333336	Unknown
50	20785	0.013333333333333336	Unknown
51	20807	0.013333333333333336	Unknown
52	21779	0.013333333333333336	Unknown
53	22244	0.013333333333333336	LPC 18:3;PlaSMA ID-2742
54	22636	0.013333333333333336	Unknown
55	22643	0.013333333333333336	Unknown
56	22647	0.013333333333333336	Unknown
57	22688	0.013333333333333336	w/o MS2:NCGC00160302-01!BELLADONNINE
58	22826	0.013333333333333336	Unknown
59	23120	0.013333333333333336	Unknown
60	24130	0.013333333333333336	Unknown
61	24292	0.013333333333333336	Unknown
62	24943	0.013333333333333336	Unknown
63	24948	0.013333333333333336	Unknown
64	25134	0.013333333333333336	Unknown
65	25399	0.026666666666666672	Unknown
66	26590	0.013333333333333336	Unknown
67	27361	0.026666666666666672	Unknown
68	27574	0.013333333333333336	Unknown
69	27871	0.013333333333333336	Unknown
