	Metabolite ID	Feature Importance	Metabolite name
0	385	0.013333333333333334	Unknown
1	493	0.013333333333333334	Unknown
2	718	0.013333333333333334	Unknown
3	1963	0.013333333333333334	w/o MS2:Unknown (carbon number 5);PlaSMA ID-14
4	2047	0.013333333333333334	Unknown
5	4601	0.013333333333333334	Unknown
6	4607	0.013333333333333334	Unknown
7	4636	0.013333333333333334	Unknown
8	4950	0.013333333333333334	w/o MS2:Unknown (carbon number 6);PlaSMA ID-97
9	5144	0.013333333333333334	w/o MS2:Leucine
10	5856	0.013333333333333334	Unknown
11	5857	0.013333333333333334	Unknown
12	5941	0.013333333333333334	Unknown
13	6099	0.013333333333333334	w/o MS2:Caprylic acid
14	6264	0.013333333333333334	Unknown
15	6655	0.013333333333333334	w/o MS2:Unknown (carbon number 11);PlaSMA ID-200
16	7435	0.013333333333333334	Unknown
17	7463	0.013333333333333334	w/o MS2:Aconitic acid (not validated, isomer of 273);PlaSMA ID-271
18	7694	0.013333333333333334	Unknown
19	7712	0.013333333333333334	1,5-Naphthalenediamine
20	8144	0.013333333333333334	Unknown
21	8263	0.013333333333333334	Unknown
22	8652	0.013333333333333334	Unknown
23	8858	0.013333333333333334	Unknown
24	9202	0.013333333333333334	Arginine
25	9932	0.013333333333333334	Unknown
26	10195	0.013333333333333334	Unknown
27	10867	0.013333333333333334	Unknown
28	10935	0.013333333333333334	Unknown
29	11168	0.013333333333333334	w/o MS2:Unknown (carbon number 10);PlaSMA ID-636
30	11620	0.013333333333333334	Unknown
31	12033	0.013333333333333334	Unknown
32	12215	0.02666666666666667	w/o MS2:AZELAIC ACID
33	13252	0.013333333333333334	w/o MS2:alpha-oxo-1h-indole-3-propanoic acid
34	13295	0.013333333333333334	Unknown
35	13798	0.013333333333333334	Unknown
36	13916	0.013333333333333334	Unknown
37	14172	0.013333333333333334	Unknown
38	14231	0.013333333333333334	Unknown
39	15308	0.013333333333333334	w/o MS2:Matrine
40	15597	0.013333333333333334	Unknown
41	16294	0.013333333333333334	Unknown
42	16354	0.013333333333333334	Glutamylphenylalanine (isomer of 1503);PlaSMA ID-1504
43	16661	0.013333333333333334	Unknown
44	16706	0.013333333333333334	Unknown
45	16887	0.013333333333333334	Unknown
46	17092	0.013333333333333334	Unknown
47	17533	0.013333333333333334	Unknown
48	18004	0.013333333333333334	Unknown
49	18511	0.013333333333333334	Unknown
50	18777	0.013333333333333334	w/o MS2:NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-
51	18861	0.013333333333333334	Unknown
52	19200	0.013333333333333334	Unknown
53	19292	0.013333333333333334	Unknown
54	19390	0.013333333333333334	Unknown
55	19422	0.013333333333333334	Unknown
56	19904	0.013333333333333334	Unknown
57	20581	0.013333333333333334	Unknown
58	21149	0.013333333333333334	Unknown
59	21907	0.013333333333333334	Unknown
60	22361	0.013333333333333334	Unknown
61	22477	0.013333333333333334	Unknown
62	22674	0.013333333333333334	Unknown
63	23319	0.013333333333333334	Unknown
64	23378	0.013333333333333334	Unknown
65	23511	0.013333333333333334	Unknown
66	24109	0.013333333333333334	Unknown
67	24536	0.013333333333333334	Unknown
68	24874	0.013333333333333334	Unknown
69	25619	0.013333333333333334	Unknown
70	25662	0.013333333333333334	Unknown
71	25724	0.013333333333333334	Unknown
72	25866	0.013333333333333334	Unknown
73	27369	0.013333333333333334	Unknown
