	Metabolite ID	Feature Importance	Metabolite name
0	200	0.013333333333333334	Unknown
1	735	0.013333333333333334	Unknown
2	756	0.013333333333333334	Unknown
3	1075	0.013333333333333334	w/o MS2:333 - Oxalic acid
4	1263	0.013333333333333334	Unknown
5	1565	0.013333333333333334	Unknown
6	1960	0.013333333333333334	w/o MS2:Unknown (carbon number 5);PlaSMA ID-14
7	2098	0.013333333333333334	Unknown
8	2581	0.013333333333333334	Unknown
9	2751	0.013333333333333334	Unknown
10	3940	0.013333333333333334	Unknown
11	4554	0.013333333333333334	Unknown
12	4800	0.013333333333333334	w/o MS2:N-Acetylalanine
13	4892	0.013333333333333334	Unknown
14	5376	0.013333333333333334	Unknown
15	6023	0.013333333333333334	Unknown
16	6278	0.013333333333333334	Unknown
17	6490	0.013333333333333334	Unknown
18	6636	0.013333333333333334	w/o MS2:501 - Mevalonic acid
19	6708	0.013333333333333334	Unknown
20	7112	0.013333333333333334	Unknown
21	7208	0.013333333333333334	Unknown
22	8098	0.013333333333333334	w/o MS2:L-Phenylalanine
23	8163	0.013333333333333334	w/o MS2:Allicin + 2H (not validated, isomer of 328);PlaSMA ID-327
24	8702	0.013333333333333334	Unknown
25	9273	0.013333333333333334	w/o MS2:1-Methylsulfinylbutenyl isothiocyante;PlaSMA ID-426
26	9905	0.013333333333333334	w/o MS2:2-(1H-indol-3-yl)ethanamine
27	9932	0.013333333333333334	Unknown
28	9939	0.013333333333333334	Unknown
29	10278	0.013333333333333334	Unknown
30	10388	0.013333333333333334	Unknown
31	10506	0.013333333333333334	Unknown
32	10867	0.013333333333333334	Unknown
33	11747	0.013333333333333334	w/o MS2:Indole-3-pyruvic acid
34	12232	0.013333333333333334	w/o MS2:Unknown (carbon number 7);PlaSMA ID-756
35	12355	0.013333333333333334	w/o MS2:Unknown (carbon number 12);PlaSMA ID-784
36	13080	0.013333333333333334	Unknown
37	13295	0.013333333333333334	Unknown
38	14317	0.013333333333333334	w/o MS2:N-L-Leucyl-L-leucine
39	14438	0.013333333333333334	Unknown
40	14485	0.013333333333333334	Unknown
41	14900	0.013333333333333334	w/o MS2:skimmianine
42	15075	0.013333333333333334	Unknown
43	15419	0.013333333333333334	Unknown
44	16004	0.013333333333333334	Unknown
45	16354	0.013333333333333334	Glutamylphenylalanine (isomer of 1503);PlaSMA ID-1504
46	16825	0.013333333333333334	w/o MS2:Convolvamine;PlaSMA ID-1596
47	16841	0.013333333333333334	Unknown
48	17119	0.013333333333333334	Unknown
49	17711	0.013333333333333334	Unknown
50	18066	0.013333333333333334	w/o MS2:Hematein
51	18622	0.013333333333333334	Unknown
52	18882	0.013333333333333334	Unknown
53	18991	0.013333333333333334	w/o MS2:Unknown (carbon number 17);PlaSMA ID-2041
54	19400	0.013333333333333334	Unknown
55	19610	0.013333333333333334	Unknown
56	19615	0.013333333333333334	Unknown
57	20314	0.013333333333333334	Unknown
58	20434	0.013333333333333334	Unknown
59	20785	0.013333333333333334	Unknown
60	21406	0.013333333333333334	Unknown
61	21560	0.013333333333333334	Unknown
62	21888	0.013333333333333334	Unknown
63	21906	0.013333333333333334	Unknown
64	21931	0.013333333333333334	Unknown
65	22174	0.013333333333333334	Unknown
66	22477	0.013333333333333334	Unknown
67	22662	0.013333333333333334	Unknown
68	22682	0.013333333333333334	Unknown
69	22749	0.013333333333333334	Unknown
70	22893	0.013333333333333334	Unknown
71	24203	0.013333333333333334	Unknown
72	26874	0.013333333333333334	Unknown
73	26956	0.013333333333333334	Unknown
74	27862	0.013333333333333334	Unknown
