	Metabolite ID	Feature Importance	Metabolite name
0	321	0.013333333333333334	w/o MS2:129 - Methylguanidine
1	334	0.02666666666666667	w/o MS2:129 - Methylguanidine
2	1094	0.013333333333333334	Unknown
3	1597	0.013333333333333334	Unknown
4	2367	0.013333333333333334	1-Hexylamine;ESI-ITFT;direct injection;MS2;CE
5	2949	0.013333333333333334	w/o MS2:2,6-Dimethylpyridine
6	3108	0.013333333333333334	2-Amino-4-methylpyrimidine
7	4109	0.013333333333333334	w/o MS2:1H-Benzotriazole
8	4463	0.013333333333333334	w/o MS2:4-(Dimethylamino)pyridine
9	4839	0.013333333333333334	Unknown
10	5447	0.013333333333333334	290 - N-Acetylputrescine
11	5646	0.013333333333333334	w/o MS2:272 - N-Acetyl-L-alanine
12	6441	0.013333333333333334	Unknown
13	6483	0.013333333333333334	w/o MS2:Methylimidazoleacetic acid
14	6831	0.013333333333333334	DL-Stachydrine
15	7634	0.013333333333333334	w/o MS2:Mevalonic Acid Lactone
16	7635	0.013333333333333334	w/o MS2:25 - L-Glutamic acid
17	7928	0.013333333333333334	w/o MS2:MLS002667916-01!
18	8041	0.013333333333333334	Unknown
19	8162	0.013333333333333334	w/o MS2:N-omega-Acetylhistamine
20	8443	0.013333333333333334	w/o MS2:NP-020293
21	8548	0.013333333333333334	Unknown (carbon number 8);PlaSMA ID-283
22	8811	0.013333333333333334	5-Aminovaleric acid betaine;CE10;CDLVFVFTRQPQFU-UHFFFAOYSA-N
23	9481	0.013333333333333334	w/o MS2:Unknown (carbon number 10);PlaSMA ID-367
24	10492	0.02666666666666667	w/o MS2:Serotonin
25	10496	0.013333333333333334	w/o MS2:Serotonin
26	10627	0.013333333333333334	w/o MS2:Thiobispropanoic acid;PlaSMA ID-471
27	11288	0.013333333333333334	w/o MS2:Phosphocholine
28	11786	0.013333333333333334	Unknown
29	12769	0.013333333333333334	Unknown
30	13253	0.013333333333333334	w/o MS2:Acetyl-L-carnitine
31	13882	0.013333333333333334	Unknown
32	14838	0.02666666666666667	Cystathionine
33	15602	0.013333333333333334	H-Pro-Hyp-OH
34	15629	0.013333333333333334	w/o MS2:Prolylleucine
35	15978	0.013333333333333334	w/o MS2:2-oxo-1,2-dihydro-quinoline-3,4-dicarboxylic acid
36	16085	0.013333333333333334	w/o MS2:Mepirizole
37	17088	0.013333333333333334	Unknown
38	17631	0.013333333333333334	w/o MS2:MLS001332439-01!Chlorhexidine dihydrochloride3697-42-5
39	18479	0.013333333333333334	w/o MS2:Prenyletin
40	19485	0.013333333333333334	"w/o MS2:""""MLS002154189-01!Homatropine hydrobromide (R,S)51-56-9"""""
41	21408	0.013333333333333334	w/o MS2:MLS001076116-01!
42	23165	0.013333333333333334	w/o MS2:N-(3,4-dimethoxyphenethyl)-1H-indole-3-carboxamide
43	24652	0.013333333333333334	w/o MS2:Isodeoxyelephantopin
44	25416	0.013333333333333334	Unknown
45	26270	0.013333333333333334	w/o MS2:Sanguinarium chloride
46	26807	0.013333333333333334	w/o MS2:gerberinside
47	27862	0.013333333333333334	Unknown
48	28130	0.013333333333333334	w/o MS2:Citroflex A-4
49	29450	0.013333333333333334	w/o MS2:Pellasoren A
50	30045	0.013333333333333334	w/o MS2:Dodecamethylcyclohexasiloxane
51	30440	0.013333333333333334	Unknown
52	31011	0.013333333333333334	w/o MS2:420 - Glycocholic acid
53	31352	0.013333333333333334	Unknown
54	31699	0.013333333333333334	Unknown
55	31738	0.013333333333333334	Unknown
56	31835	0.013333333333333334	Unknown
57	32066	0.02666666666666667	Unknown
58	32617	0.013333333333333334	Unknown
59	34468	0.013333333333333334	Unknown
60	35289	0.013333333333333334	Unknown
61	36677	0.013333333333333334	Unknown
62	36729	0.013333333333333334	Unknown
63	37060	0.013333333333333334	Unknown
64	38421	0.013333333333333334	Unknown
65	38473	0.02666666666666667	w/o MS2:SphingomyelinSM_d18_0_18_1_9Z
66	38539	0.013333333333333334	w/o MS2:DL-Dipalmitoylphosphatidylcholine
67	39186	0.013333333333333334	w/o MS2:Hoiamide C
68	39316	0.013333333333333334	w/o MS2:NCGC00380799-01!5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid
69	40919	0.013333333333333334	Unknown
