	Metabolite ID	Feature Importance	Metabolite name
0	255	0.013333333333333334	Unknown
1	395	0.013333333333333334	1,4-Butynediol
2	975	0.013333333333333334	Unknown
3	1231	0.013333333333333334	w/o MS2:Malonic acid
4	1394	0.013333333333333334	(2R)-2,3-Dihydroxypropanoic acid
5	1598	0.013333333333333334	Unknown
6	2395	0.013333333333333334	Taurine
7	2654	0.013333333333333334	Mesaconic acid
8	3447	0.013333333333333334	Unknown
9	3452	0.013333333333333334	Unknown
10	3691	0.013333333333333334	344 - Citramalic acid
11	3874	0.013333333333333334	Unknown
12	4119	0.013333333333333334	462 - Pimelic acid
13	4866	0.013333333333333334	w/o MS2:trans-Aconitic acid
14	5176	0.013333333333333334	w/o MS2:18 - Gluconolactone
15	7295	0.013333333333333334	3-Indoxyl sulphate
16	7890	0.013333333333333334	Unknown
17	7938	0.013333333333333334	D-(+)-Glucose
18	8110	0.013333333333333334	Unknown
19	8527	0.013333333333333334	Unknown
20	8805	0.013333333333333334	Unknown
21	9215	0.02666666666666667	Isoleucylisoleucine;PlaSMA ID-377
22	9912	0.013333333333333334	w/o MS2:norlichexanthone
23	10117	0.013333333333333334	Unknown
24	10523	0.013333333333333334	Unknown
25	10581	0.013333333333333334	w/o MS2:gamma-Glutamylglutamine
26	11053	0.013333333333333334	Unknown
27	11389	0.013333333333333334	Unknown
28	11495	0.013333333333333334	Unknown
29	11673	0.013333333333333334	Unknown
30	11718	0.013333333333333334	Unknown
31	11731	0.013333333333333334	Unknown
32	11760	0.013333333333333334	w/o MS2:Thymidine-3',5'-cyclic monophosphate  sodium salt
33	12045	0.013333333333333334	Unknown
34	12497	0.013333333333333334	w/o MS2:13,15-dihydroxy-9-methoxy-5-methyl-4-oxabicyclo[10.4.0]hexadeca-1(12),13,15-triene-3,11-dione
35	12852	0.013333333333333334	w/o MS2:PFSA-H;C5H2F10O3S
36	12977	0.013333333333333334	Unknown
37	13486	0.013333333333333334	w/o MS2:N-2-Hydroxycyclopentyladenosine
38	13717	0.02666666666666667	Unknown
39	13799	0.013333333333333334	Unknown
40	14465	0.013333333333333334	w/o MS2:Perfluorobutane sulfonamido amine
41	14517	0.013333333333333334	Unknown
42	14776	0.013333333333333334	Unknown
43	14926	0.02666666666666667	w/o MS2:FT-thioether;C10H9F11O2S
44	15004	0.013333333333333334	Unknown
45	15070	0.013333333333333334	w/o MS2:2-hydroxy-4-methoxy-3,5-bis(3-methylbut-2-enyl)-6-(2-phenylethyl)benzoic acid
46	15084	0.013333333333333334	Unknown
47	15230	0.013333333333333334	Unknown
48	15236	0.013333333333333334	Unknown
49	15270	0.013333333333333334	Unknown
50	15597	0.013333333333333334	w/o MS2:[(2R)-2-[(E,2S,4R)-4,6-dimethyloct-6-en-2-yl]-6-oxo-2,3-dihydropyran-3-yl] (2E,4E,6S)-8-hydroxy-6-(hydroxymethyl)-4-methylocta-2,4-dienoate
51	15733	0.013333333333333334	Unknown
52	15938	0.013333333333333334	Unknown
53	16259	0.013333333333333334	Unknown
54	16449	0.013333333333333334	Unknown
55	16531	0.013333333333333334	Unknown
56	16794	0.013333333333333334	Unknown
57	16869	0.013333333333333334	Unknown
58	16900	0.02666666666666667	Unknown
59	17000	0.013333333333333334	w/o MS2:Phosphatidylethanolamine lyso 22
60	17009	0.013333333333333334	Unknown
61	17016	0.013333333333333334	Unknown
62	17425	0.013333333333333334	Unknown
63	17463	0.013333333333333334	Unknown
64	17556	0.013333333333333334	Unknown
65	17653	0.013333333333333334	Unknown
66	17700	0.013333333333333334	Unknown
67	17777	0.013333333333333334	w/o MS2:(2R,3R,4S,5S,6R)-2-[1,7-bis(4-hydroxyphenyl)heptan-3-yloxy]-6-[[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]oxane-3,4,5-triol
68	17874	0.013333333333333334	Unknown
69	18564	0.013333333333333334	Unknown
70	18960	0.013333333333333334	Unknown
