	Metabolite ID	Feature Importance	Metabolite name
0	660	0.013333333333333334	w/o MS2:Methanesulfonic acid
1	878	0.013333333333333334	Unknown
2	1231	0.013333333333333334	w/o MS2:Malonic acid
3	1869	0.013333333333333334	390 - Maleic acid
4	2395	0.013333333333333334	Taurine
5	3904	0.013333333333333334	Unknown
6	3990	0.013333333333333334	Unknown
7	4226	0.013333333333333334	Unknown
8	4479	0.013333333333333334	w/o MS2:PFAP-PAP;CH2F3O4P
9	4870	0.013333333333333334	4-Phenolsulfonic acid
10	4883	0.013333333333333334	Suberic acid
11	5519	0.013333333333333334	D-(-)-Mannitol
12	6044	0.013333333333333334	Citric acid
13	6280	0.013333333333333334	Unknown
14	6761	0.013333333333333334	Unknown
15	7938	0.013333333333333334	D-(+)-Glucose
16	8237	0.013333333333333334	Unknown
17	8329	0.013333333333333334	w/o MS2:Helenine
18	8805	0.013333333333333334	Unknown
19	9364	0.013333333333333334	Unknown
20	9950	0.013333333333333334	Unknown
21	9952	0.013333333333333334	Unknown
22	10403	0.013333333333333334	w/o MS2:2',4'-Dihydroxy-4-Methoxychalcone
23	10437	0.013333333333333334	Unknown
24	10524	0.013333333333333334	Unknown
25	10609	0.013333333333333334	Unknown
26	10896	0.013333333333333334	w/o MS2:Oleic acid
27	11425	0.013333333333333334	Unknown
28	11429	0.013333333333333334	Unknown
29	11584	0.013333333333333334	Unknown
30	11731	0.04	Unknown
31	12040	0.013333333333333334	Unknown
32	12118	0.013333333333333334	Unknown (carbon number 18);PlaSMA ID-653
33	12592	0.013333333333333334	Unknown
34	12770	0.013333333333333334	Unknown
35	12982	0.013333333333333334	Unknown
36	13264	0.02666666666666667	Unknown
37	13486	0.013333333333333334	w/o MS2:N-2-Hydroxycyclopentyladenosine
38	13897	0.013333333333333334	Unknown
39	14272	0.013333333333333334	Unknown
40	14765	0.013333333333333334	Unknown
41	15131	0.013333333333333334	Unknown
42	15303	0.013333333333333334	Unknown
43	15331	0.013333333333333334	Unknown
44	15392	0.02666666666666667	Unknown
45	15537	0.013333333333333334	w/o MS2:PFSA-ether;C6HF13O5S
46	15595	0.013333333333333334	w/o MS2:[(2R)-2-[(E,2S,4R)-4,6-dimethyloct-6-en-2-yl]-6-oxo-2,3-dihydropyran-3-yl] (2E,4E,6S)-8-hydroxy-6-(hydroxymethyl)-4-methylocta-2,4-dienoate
47	15709	0.013333333333333334	Unknown
48	15872	0.013333333333333334	Unknown
49	16033	0.013333333333333334	Unknown
50	16048	0.013333333333333334	Unknown
51	16669	0.013333333333333334	w/o MS2:Perfluorooctanesulfonic acid
52	17123	0.013333333333333334	Unknown
53	17129	0.013333333333333334	Unknown
54	17265	0.013333333333333334	Unknown
55	17533	0.013333333333333334	Unknown
56	17653	0.013333333333333334	Unknown
57	17731	0.013333333333333334	Unknown
58	17748	0.013333333333333334	Unknown
59	17834	0.013333333333333334	Unknown
60	17871	0.013333333333333334	Unknown
61	17996	0.013333333333333334	Unknown
62	18031	0.013333333333333334	Unknown
63	18051	0.013333333333333334	Unknown
64	18177	0.02666666666666667	Unknown
65	18302	0.013333333333333334	Unknown
66	18317	0.013333333333333334	w/o MS2:N-ethyl-N-[2-(phosphonooxy)ethyl]perfluorooctanesulfonamide
67	18369	0.013333333333333334	Unknown
68	18684	0.013333333333333334	Unknown
69	18976	0.013333333333333334	Unknown
