	Metabolite ID	Feature Importance	Metabolite name
0	184	0.013333333333333334	Unknown
1	1385	0.013333333333333334	(2R)-2,3-Dihydroxypropanoic acid
2	1609	0.013333333333333334	2-Furoic acid
3	1612	0.013333333333333334	Unknown (carbon number 5);PlaSMA ID-18
4	2267	0.013333333333333334	w/o MS2:PURINE
5	3452	0.013333333333333334	Unknown
6	3809	0.04	Unknown
7	4559	0.013333333333333334	Unknown
8	4577	0.013333333333333334	12 - Uric acid
9	4882	0.013333333333333334	trans-Aconitic acid
10	4992	0.013333333333333334	Unknown
11	6280	0.013333333333333334	Unknown
12	7037	0.013333333333333334	w/o MS2:2-Naphthalenesulfonic acid;LC-ESI-ITFT;MS2;CE
13	7577	0.02666666666666667	Unknown
14	8120	0.013333333333333334	Unknown
15	8805	0.013333333333333334	Unknown
16	9359	0.013333333333333334	Unknown
17	10143	0.013333333333333334	Unknown
18	10144	0.013333333333333334	Unknown
19	10437	0.013333333333333334	Unknown
20	10999	0.013333333333333334	Unknown
21	11136	0.04	Unknown
22	11231	0.013333333333333334	Unknown
23	11425	0.013333333333333334	Unknown
24	11718	0.04	Unknown
25	11733	0.013333333333333334	Unknown
26	11734	0.02666666666666667	Unknown
27	12600	0.013333333333333334	Unknown
28	13992	0.013333333333333334	Unknown
29	14185	0.02666666666666667	Unknown
30	14332	0.013333333333333334	Unknown
31	14764	0.02666666666666667	Unknown
32	14806	0.013333333333333334	Unknown
33	14966	0.013333333333333334	Unknown
34	15007	0.013333333333333334	Unknown
35	15046	0.013333333333333334	Unknown
36	15270	0.013333333333333334	Unknown
37	15297	0.013333333333333334	Unknown
38	15590	0.013333333333333334	Unknown
39	15598	0.02666666666666667	w/o MS2:[(2R)-2-[(E,2S,4R)-4,6-dimethyloct-6-en-2-yl]-6-oxo-2,3-dihydropyran-3-yl] (2E,4E,6S)-8-hydroxy-6-(hydroxymethyl)-4-methylocta-2,4-dienoate
40	15733	0.013333333333333334	Unknown
41	15735	0.013333333333333334	Unknown
42	16023	0.013333333333333334	Unknown
43	16450	0.013333333333333334	Unknown
44	16474	0.013333333333333334	Unknown
45	16486	0.02666666666666667	Unknown
46	16496	0.013333333333333334	Unknown
47	16961	0.013333333333333334	Unknown
48	17123	0.013333333333333334	Unknown
49	17261	0.013333333333333334	Unknown
50	17423	0.013333333333333334	Unknown
51	17442	0.02666666666666667	Unknown
52	17462	0.013333333333333334	Unknown
53	17575	0.013333333333333334	Unknown
54	17603	0.013333333333333334	Unknown
55	17653	0.02666666666666667	Unknown
56	17832	0.013333333333333334	Unknown
57	17996	0.013333333333333334	Unknown
58	18278	0.013333333333333334	Unknown
59	18823	0.013333333333333334	Unknown
60	18976	0.013333333333333334	Unknown
