	Metabolite ID	Feature Importance	Metabolite name
0	3933	0.03564373897707231	w/o MS2:443 - Caproic acid
1	3937	0.011396011396011397	w/o MS2:443 - Caproic acid
2	7221	0.01336842105263158	Unknown
3	7937	0.050978538863560546	w/o MS2:4,5-dihydroxy-3-propylcyclopent-2-en-1-one
4	8539	0.014794995179047915	w/o MS2:Dipropylene glycol dimethyl ether
5	9906	0.015720753480189267	w/o MS2:herniarin
6	9955	0.02544805194805195	Unknown
7	9956	0.015072463768115942	Unknown
8	9957	0.017479940334826236	Unknown
9	11265	0.012021879192931824	Unknown
10	11571	0.026428277955188855	Unknown
11	13461	0.010450098147466566	Texanol
12	13462	0.021397290816225645	Texanol
13	13857	0.02554771814771674	Diethyl phthalate
14	16506	0.013180864084764342	Citroflex 2
15	17315	0.010507891638730242	Citroflex 2
16	22131	0.011499563421623782	1-Lauroyl-2-hydroxy-sn-glycero-3-phosphocholine;LC-ESI-QTOF;MS2;CE
