	Metabolite ID	Feature Importance	Metabolite name
0	123	0.015565062388591802	Glyoxylic acid
1	2318	0.012688832054560955	Unknown
2	2822	0.022027037290195187	Unknown
3	3336	0.011596638655462184	3-Hydroxybutyric acid
4	3390	0.011164845384794238	14 - L-Serine
5	7601	0.013317860574440333	w/o MS2:L-Threonic acid
6	8812	0.011596638655462184	Unknown
7	9542	0.023479774560106966	w/o MS2:Unknown (carbon number 7);PlaSMA ID-110
8	17624	0.01795152843746194	Unknown
9	19694	0.011164845384794233	Ketoprofen
10	19869	0.011828953187923366	Palmitic Acid
11	20281	0.014782608695652172	Unknown
12	21067	0.02042722305017387	Unknown
13	21363	0.025683208900600205	Unknown
14	22152	0.011379310344827587	Unknown
15	22543	0.027793293126626456	Unknown
16	24135	0.02176623376623377	Unknown
17	25950	0.025298911614701085	Unknown
18	26647	0.014486215538847116	Unknown
19	27819	0.015965586844959186	Unknown
20	28448	0.01124072808283335	Unknown
21	32359	0.05719314896377758	Unknown
