	Metabolite ID	Feature Importance	Metabolite name
0	1974	0.02666666666666667	Unknown
1	2099	0.013333333333333334	Unknown
2	4071	0.02666666666666667	Unknown (carbon number 5);PlaSMA ID-18
3	4105	0.013333333333333334	2-Furoic acid
4	4768	0.013333333333333334	w/o MS2:390 - Maleic acid
5	6866	0.013333333333333334	Aspartate;LC-ESI-ITFT;MS2;CE 40.0 eV;[M-H]-
6	7269	0.013333333333333334	Unknown
7	8185	0.013333333333333334	Unknown
8	8216	0.013333333333333334	Unknown
9	8770	0.013333333333333334	w/o MS2:499 - mono-Methyl glutarate
10	9444	0.013333333333333334	Oxypurinol
11	9612	0.013333333333333334	L-Histidine;LC-ESI-QTOF;MS2;CE
12	10008	0.013333333333333334	w/o MS2:482 - Oxoadipic acid
13	10676	0.013333333333333334	Unknown
14	11228	0.013333333333333334	w/o MS2:cis-Aconitic acid
15	12872	0.013333333333333334	Unknown
16	13508	0.013333333333333334	w/o MS2:Citric acid
17	13563	0.013333333333333334	5 - Citric acid
18	13635	0.013333333333333334	w/o MS2:Citric acid
19	13989	0.02666666666666667	Unknown
20	14713	0.02666666666666667	Unknown
21	14814	0.013333333333333334	Unknown
22	15828	0.02666666666666667	Unknown
23	16279	0.013333333333333334	Unknown
24	16535	0.013333333333333334	Unknown
25	16606	0.013333333333333334	Unknown
26	17143	0.013333333333333334	w/o MS2:D-(+)-Glucose
27	17475	0.013333333333333334	w/o MS2:Perfluoro-2-(perfluoromethoxy)propanoic acid
28	17961	0.013333333333333334	Unknown
29	19647	0.013333333333333334	Unknown
30	19869	0.013333333333333334	Palmitic Acid
31	20173	0.013333333333333334	w/o MS2:Bromacil;LC-ESI-ITFT;MS2;CE
32	20606	0.013333333333333334	Unknown
33	21277	0.013333333333333334	w/o MS2:PFCA-unsaturated;C6HF9O2
34	21671	0.013333333333333334	Unknown
35	21672	0.013333333333333334	Unknown
36	21990	0.02666666666666667	Unknown
37	23839	0.013333333333333334	w/o MS2:Sappanone A Dimethyl Ether
38	24983	0.013333333333333334	Unknown
39	25874	0.013333333333333334	Unknown
40	25881	0.02666666666666667	Unknown
41	27979	0.02666666666666667	Unknown
42	28248	0.013333333333333334	Unknown
43	28253	0.013333333333333334	Unknown
44	28447	0.013333333333333334	Unknown
45	28548	0.013333333333333334	Unknown
46	28680	0.013333333333333334	Unknown
47	28973	0.013333333333333334	Unknown
48	29259	0.013333333333333334	Unknown
49	29392	0.013333333333333334	Unknown
50	29869	0.013333333333333334	Unknown
51	30042	0.013333333333333334	Unknown
52	30136	0.02666666666666667	Unknown
53	31126	0.013333333333333334	Unknown
54	31210	0.013333333333333334	Unknown
55	31505	0.013333333333333334	Unknown
56	31506	0.013333333333333334	Unknown
57	31576	0.013333333333333334	Unknown
58	32187	0.013333333333333334	Unknown
59	33031	0.013333333333333334	Unknown
60	33188	0.013333333333333334	Unknown
61	33950	0.013333333333333334	Unknown
62	34643	0.013333333333333334	Unknown
63	34736	0.013333333333333334	Unknown
64	34868	0.013333333333333334	w/o MS2:Phosphatidylserine 18
65	35019	0.013333333333333334	Unknown
