	Metabolite ID	Feature Importance	Metabolite name
0	1974	0.02666666666666667	Unknown
1	2086	0.013333333333333334	w/o MS2:Phosphoric acid
2	2099	0.013333333333333334	Unknown
3	3160	0.013333333333333334	DL-3-Aminoisobutyric acid;LC-ESI-QTOF;MS2;CE
4	4084	0.013333333333333334	w/o MS2:2-Furoic acid
5	6444	0.013333333333333334	CITRACONIC ACID
6	6666	0.013333333333333334	Unknown
7	7635	0.013333333333333334	L-Threonic acid
8	8216	0.02666666666666667	Unknown
9	10676	0.013333333333333334	Unknown
10	10741	0.013333333333333334	1-Methylxanthine
11	11269	0.013333333333333334	w/o MS2:trans-Aconitic acid
12	11306	0.013333333333333334	Aconitic Acid
13	11838	0.013333333333333334	Unknown
14	13508	0.013333333333333334	w/o MS2:Citric acid
15	13563	0.013333333333333334	5 - Citric acid
16	13597	0.013333333333333334	Citric acid
17	14307	0.013333333333333334	Unknown
18	14713	0.013333333333333334	Unknown
19	15003	0.013333333333333334	Unknown
20	15388	0.013333333333333334	Unknown
21	16279	0.013333333333333334	Unknown
22	16397	0.02666666666666667	Unknown
23	16634	0.013333333333333334	Unknown
24	17167	0.013333333333333334	w/o MS2:D-(+)-Glucose
25	18070	0.013333333333333334	Unknown
26	18736	0.013333333333333334	Unknown
27	20139	0.04	w/o MS2:Bromacil;LC-ESI-ITFT;MS2;CE
28	20461	0.013333333333333334	Unknown
29	21230	0.013333333333333334	Unknown
30	21519	0.013333333333333334	Unknown
31	21665	0.04	Unknown
32	21675	0.013333333333333334	Unknown
33	21889	0.013333333333333334	Unknown
34	21950	0.013333333333333334	Unknown
35	22115	0.013333333333333334	Unknown
36	22187	0.013333333333333334	Unknown
37	22548	0.013333333333333334	Unknown
38	22600	0.013333333333333334	Unknown
39	23242	0.013333333333333334	Unknown
40	23244	0.013333333333333334	Unknown
41	23671	0.013333333333333334	w/o MS2:N-Acetylneuraminic acid
42	24648	0.013333333333333334	Unknown
43	24983	0.013333333333333334	Unknown
44	25877	0.013333333333333334	Unknown
45	27861	0.013333333333333334	Unknown
46	27971	0.013333333333333334	Unknown
47	28285	0.013333333333333334	Unknown
48	28680	0.02666666666666667	Unknown
49	29060	0.013333333333333334	w/o MS2:Inosine-5'-diphosphate;LC-ESI-QTOF;MS2;CE
50	29532	0.013333333333333334	Unknown
51	29806	0.013333333333333334	Unknown
52	29963	0.013333333333333334	Unknown
53	30442	0.013333333333333334	Unknown
54	30493	0.02666666666666667	Unknown
55	30703	0.013333333333333334	Unknown
56	31504	0.013333333333333334	Unknown
57	33124	0.013333333333333334	Unknown
58	33188	0.013333333333333334	Unknown
59	33846	0.013333333333333334	Unknown
60	34068	0.013333333333333334	Unknown
61	34643	0.013333333333333334	Unknown
62	34653	0.013333333333333334	w/o MS2:PFSA-ether;C13HF27O5S
63	35362	0.02666666666666667	Unknown
64	35387	0.013333333333333334	Unknown
